,datetime,PM10,PM2_5,NITROGEN_DIOXIDE,SULPHUR_DIOXIDE,OZONE,CARBON_MONOXIDE,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
7455,2024-12-04 15:00:00+00:00,35.9,34.3,34.8,23.9,59.0,732.0,15.81,55.5,1.81,311.2,0.0,0.0
7456,2024-12-04 16:00:00+00:00,38.2,36.7,33.5,23.5,57.0,730.0,15.04,56.1,1.86,312.2,0.0,0.0
7457,2024-12-04 17:00:00+00:00,39.1,37.6,31.0,22.5,57.0,710.0,14.27,56.74,1.85,313.0,0.0,0.0
7458,2024-12-04 18:00:00+00:00,37.1,35.7,28.0,21.1,57.0,681.0,13.47,57.5,1.71,313.6,0.0,0.0
7459,2024-12-04 19:00:00+00:00,33.8,32.6,24.5,19.1,56.0,638.0,12.74,58.14,1.62,313.2,0.0,0.0
7460,2024-12-04 20:00:00+00:00,31.4,30.6,20.7,16.8,55.0,586.0,12.1,58.62,1.55,312.1,0.0,0.0
7461,2024-12-04 21:00:00+00:00,30.4,29.6,18.0,15.2,54.0,552.0,11.5,59.46,1.51,311.0,0.0,0.0
7462,2024-12-04 22:00:00+00:00,30.3,29.5,16.6,14.6,52.0,521.0,10.97,60.26,1.5,311.8,0.0,0.0
7463,2024-12-04 23:00:00+00:00,31.1,30.4,16.4,14.7,51.0,507.0,10.47,61.18,1.49,310.6,0.0,0.0
7464,2024-12-05 00:00:00+00:00,32.2,31.7,18.1,16.5,49.0,582.0,10.03,61.87,1.49,308.2,0.0,0.0
7465,2024-12-05 01:00:00+00:00,37.4,36.8,23.0,19.5,42.0,855.0,9.68,62.44,1.48,304.0,0.0,8.82
7466,2024-12-05 02:00:00+00:00,45.4,44.7,29.5,23.7,35.0,1216.0,12.22,54.21,2.34,298.3,0.0,143.05
7467,2024-12-05 03:00:00+00:00,49.7,48.8,32.5,26.8,37.0,1407.0,14.92,45.68,2.98,292.1,0.0,335.17
7468,2024-12-05 04:00:00+00:00,47.5,46.7,28.6,28.0,59.0,1271.0,18.23,40.28,2.47,279.5,0.0,499.17
7469,2024-12-05 05:00:00+00:00,42.3,41.7,21.1,28.2,92.0,965.0,22.9,28.78,3.94,291.4,0.0,610.25
7470,2024-12-05 06:00:00+00:00,29.5,29.0,14.9,27.5,118.0,699.0,24.34,26.48,4.31,291.4,0.0,653.22
7471,2024-12-05 07:00:00+00:00,19.7,19.3,10.6,25.5,131.0,534.0,24.97,25.23,4.25,289.7,0.0,632.97
7472,2024-12-05 08:00:00+00:00,17.9,17.5,7.6,22.6,137.0,410.0,25.18,24.45,4.2,289.9,0.0,544.83
7473,2024-12-05 09:00:00+00:00,16.6,16.3,8.2,20.7,135.0,357.0,24.86,24.4,4.02,292.2,0.0,398.2
7474,2024-12-05 10:00:00+00:00,16.2,15.8,14.8,20.5,123.0,416.0,23.8,27.22,3.15,295.3,0.0,212.27
7475,2024-12-05 11:00:00+00:00,17.2,16.8,25.0,21.3,103.0,546.0,19.72,43.23,1.37,299.7,0.0,34.97
7476,2024-12-05 12:00:00+00:00,26.0,25.8,33.5,22.4,82.0,661.0,16.71,47.34,1.4,304.8,0.0,0.0
7477,2024-12-05 13:00:00+00:00,33.5,33.3,37.5,24.5,73.0,733.0,15.73,48.39,1.41,310.1,0.0,0.0
7478,2024-12-05 14:00:00+00:00,38.5,38.3,42.9,27.4,60.0,790.0,14.82,49.56,1.41,313.3,0.0,0.0
7479,2024-12-05 15:00:00+00:00,43.0,42.5,46.0,29.1,51.0,824.0,13.92,50.87,1.45,313.6,0.0,0.0
7480,2024-12-05 16:00:00+00:00,47.0,46.3,45.1,28.8,48.0,826.0,13.14,52.17,1.47,313.9,0.0,0.0
7481,2024-12-05 17:00:00+00:00,49.4,48.4,41.9,27.3,49.0,804.0,12.44,53.63,1.41,315.3,0.0,0.0
7482,2024-12-05 18:00:00+00:00,46.6,45.8,37.8,25.3,50.0,783.0,11.81,55.1,1.37,316.2,0.0,0.0
7483,2024-12-05 19:00:00+00:00,42.4,41.6,32.4,22.6,52.0,763.0,11.31,56.1,1.31,316.5,0.0,0.0
7484,2024-12-05 20:00:00+00:00,40.5,39.7,26.0,19.4,55.0,743.0,10.89,56.82,1.27,314.7,0.0,0.0
7485,2024-12-05 21:00:00+00:00,40.0,39.2,21.3,17.2,56.0,739.0,10.54,57.27,1.25,310.5,0.0,0.0
7486,2024-12-05 22:00:00+00:00,40.5,39.6,19.1,16.2,55.0,734.0,10.19,57.71,1.25,303.6,0.0,0.0
7487,2024-12-05 23:00:00+00:00,41.6,40.6,18.6,16.2,52.0,745.0,9.79,58.74,1.27,296.2,0.0,0.0
7488,2024-12-06 00:00:00+00:00,56.6,55.2,29.2,20.6,35.0,842.0,9.43,60.07,1.36,289.4,0.0,0.0
7489,2024-12-06 01:00:00+00:00,60.1,58.8,32.3,23.6,33.0,1144.0,9.3,61.31,1.52,283.7,0.0,7.93
7490,2024-12-06 02:00:00+00:00,67.5,65.9,36.3,27.7,31.0,1532.0,12.13,54.83,2.44,279.9,0.0,133.55
7491,2024-12-06 03:00:00+00:00,69.6,68.0,37.1,30.7,39.0,1717.0,15.25,47.7,3.35,276.7,0.0,317.4
7492,2024-12-06 04:00:00+00:00,66.8,65.4,31.7,31.6,67.0,1511.0,18.85,41.76,2.84,273.0,0.0,478.55
7493,2024-12-06 05:00:00+00:00,56.3,55.1,23.0,31.5,106.0,1101.0,23.3,31.76,4.04,288.0,0.0,588.47
7494,2024-12-06 06:00:00+00:00,37.3,35.6,15.8,30.5,135.0,761.0,24.55,30.47,4.0,290.5,0.0,618.58
7495,2024-12-06 07:00:00+00:00,29.3,27.0,10.6,28.3,146.0,582.0,25.15,29.37,3.84,289.9,0.0,599.58
7496,2024-12-06 08:00:00+00:00,28.2,25.5,6.8,25.3,147.0,473.0,25.3,28.64,3.64,289.7,0.0,513.05
7497,2024-12-06 09:00:00+00:00,27.5,25.0,7.2,23.5,142.0,436.0,24.87,28.77,3.37,291.2,0.0,370.35
7498,2024-12-06 10:00:00+00:00,27.4,25.0,14.1,23.6,129.0,493.0,23.7,31.81,2.64,294.6,0.0,195.68
7499,2024-12-06 11:00:00+00:00,28.7,26.5,25.1,25.0,109.0,623.0,19.83,47.92,1.14,301.3,0.0,31.75
7500,2024-12-06 12:00:00+00:00,43.5,41.9,40.2,29.4,83.0,762.0,17.43,48.51,1.27,308.9,0.0,0.0
7501,2024-12-06 13:00:00+00:00,54.7,53.3,45.4,32.0,72.0,918.0,16.65,48.75,1.29,316.3,0.0,0.0
7502,2024-12-06 14:00:00+00:00,61.2,60.1,52.5,35.6,57.0,1083.0,15.97,48.58,1.28,320.1,0.0,0.0
7503,2024-12-06 15:00:00+00:00,65.9,64.7,57.1,38.3,45.0,1176.0,15.31,48.6,1.27,319.2,0.0,0.0
7504,2024-12-06 16:00:00+00:00,69.2,68.2,56.9,39.1,41.0,1142.0,14.66,48.69,1.27,314.7,0.0,0.0
7505,2024-12-06 17:00:00+00:00,74.3,73.3,54.2,39.0,41.0,1036.0,13.92,49.38,1.27,308.9,0.0,0.0
7506,2024-12-06 18:00:00+00:00,78.9,77.8,51.9,38.7,40.0,936.0,13.06,50.74,1.28,304.2,0.0,0.0
7507,2024-12-06 19:00:00+00:00,81.5,80.3,51.3,38.4,37.0,854.0,12.32,51.71,1.29,302.3,0.0,0.0
7508,2024-12-06 20:00:00+00:00,86.1,85.2,51.0,37.9,33.0,778.0,11.67,52.36,1.28,302.6,0.0,0.0
7509,2024-12-06 21:00:00+00:00,90.3,89.2,50.0,36.9,30.0,749.0,11.1,52.93,1.26,303.7,0.0,0.0
7510,2024-12-06 22:00:00+00:00,90.1,89.2,47.1,34.6,29.0,769.0,10.72,52.69,1.23,302.4,0.0,0.0
7511,2024-12-06 23:00:00+00:00,88.7,87.8,43.4,31.9,29.0,836.0,10.55,51.68,1.17,296.3,0.0,0.0
7512,2024-12-07 00:00:00+00:00,88.5,87.5,39.6,32.5,32.0,981.0,10.24,51.4,1.14,281.6,0.0,0.0
7513,2024-12-07 01:00:00+00:00,92.2,91.3,43.0,35.8,29.0,1310.0,9.65,52.44,1.19,266.6,0.0,7.7
7514,2024-12-07 02:00:00+00:00,102.0,101.0,47.2,40.2,26.0,1717.0,10.8,55.55,0.97,259.9,0.0,134.3
7515,2024-12-07 03:00:00+00:00,104.8,104.1,47.0,43.0,36.0,1920.0,14.0,40.69,1.91,260.3,0.0,324.48
7516,2024-12-07 04:00:00+00:00,98.3,97.8,38.3,42.6,70.0,1743.0,16.79,35.94,1.31,260.3,0.0,488.85
7517,2024-12-07 05:00:00+00:00,77.8,77.1,25.2,40.4,117.0,1361.0,21.53,24.59,1.75,262.1,0.0,602.05
7518,2024-12-07 06:00:00+00:00,41.2,40.0,15.2,38.2,152.0,1022.0,22.89,21.94,1.65,281.5,0.0,605.22
7519,2024-12-07 07:00:00+00:00,31.0,29.7,9.3,35.6,168.0,781.0,23.39,21.27,1.63,293.1,0.0,588.3
7520,2024-12-07 08:00:00+00:00,30.7,29.4,6.4,32.8,172.0,583.0,23.43,21.15,1.63,298.9,0.0,502.27
7521,2024-12-07 09:00:00+00:00,30.0,28.8,10.7,32.3,166.0,507.0,22.98,21.6,1.56,300.3,0.0,359.45
7522,2024-12-07 10:00:00+00:00,30.0,28.8,26.2,34.1,146.0,608.0,21.95,25.27,1.05,305.7,0.0,187.23
7523,2024-12-07 11:00:00+00:00,34.2,33.2,48.9,38.2,115.0,831.0,19.92,33.1,0.56,332.5,0.0,30.58
7524,2024-12-07 12:00:00+00:00,93.4,91.3,96.1,58.7,74.0,1092.0,18.8,29.03,0.58,22.2,0.0,0.0
7525,2024-12-07 13:00:00+00:00,130.9,129.0,113.5,74.3,55.0,1430.0,17.55,31.5,0.76,60.1,0.0,0.0
7526,2024-12-07 14:00:00+00:00,163.4,161.1,137.6,96.4,28.0,1807.0,16.69,33.19,0.97,77.5,0.0,0.0
7527,2024-12-07 15:00:00+00:00,187.7,185.8,156.0,116.5,8.0,2022.0,15.94,34.05,1.02,91.1,0.0,0.0
7528,2024-12-07 16:00:00+00:00,208.2,205.4,164.2,135.1,0.0,1955.0,15.39,35.1,1.01,107.9,0.0,0.0
7529,2024-12-07 17:00:00+00:00,224.9,220.7,166.7,151.8,0.0,1727.0,14.74,36.41,1.02,126.2,0.0,0.0
7530,2024-12-07 18:00:00+00:00,230.5,225.8,164.3,156.8,0.0,1497.0,13.93,38.37,1.04,142.8,0.0,0.0
7531,2024-12-07 19:00:00+00:00,220.7,216.5,156.7,141.8,1.0,1306.0,12.95,41.1,1.11,155.5,0.0,0.0
7532,2024-12-07 20:00:00+00:00,197.4,194.2,144.2,115.2,4.0,1114.0,11.9,44.03,1.19,161.9,0.0,0.0
7533,2024-12-07 21:00:00+00:00,175.6,173.2,129.2,91.8,9.0,962.0,10.9,46.92,1.25,160.4,0.0,0.0
7534,2024-12-07 22:00:00+00:00,158.3,156.9,110.3,77.0,18.0,852.0,9.72,50.9,1.31,151.7,0.0,0.0
7535,2024-12-07 23:00:00+00:00,142.0,140.6,88.8,65.6,29.0,781.0,8.47,55.83,1.31,143.0,0.0,0.0
7536,2024-12-08 00:00:00+00:00,112.7,111.1,34.0,37.4,62.0,788.0,7.56,59.88,1.39,137.9,0.0,0.0
7537,2024-12-08 01:00:00+00:00,109.4,108.0,36.7,37.1,61.0,952.0,7.19,62.08,1.58,136.3,0.0,6.53
7538,2024-12-08 02:00:00+00:00,110.1,108.7,40.1,36.6,60.0,1194.0,9.49,56.21,2.49,136.0,0.0,111.45
7539,2024-12-08 03:00:00+00:00,108.5,107.1,40.4,36.7,70.0,1309.0,12.18,48.36,3.46,136.3,0.0,276.3
7540,2024-12-08 04:00:00+00:00,105.9,104.8,34.6,37.9,99.0,1173.0,15.31,42.46,3.02,138.1,0.0,424.62
7541,2024-12-08 05:00:00+00:00,97.8,96.4,25.6,39.6,139.0,910.0,19.77,29.15,3.78,146.6,0.0,524.17
7542,2024-12-08 06:00:00+00:00,79.9,78.2,18.4,40.5,168.0,692.0,21.77,25.14,3.58,152.4,0.0,515.35
7543,2024-12-08 07:00:00+00:00,60.8,59.0,14.1,39.6,179.0,573.0,22.91,23.82,3.25,158.2,0.0,449.88
7544,2024-12-08 08:00:00+00:00,54.8,53.4,11.5,37.8,181.0,499.0,23.43,24.21,3.0,162.7,0.0,367.42
7545,2024-12-08 09:00:00+00:00,51.9,50.6,12.5,36.5,174.0,480.0,23.1,26.07,2.73,163.4,0.0,254.93
7546,2024-12-08 10:00:00+00:00,49.9,48.8,19.1,36.2,157.0,552.0,21.63,35.99,1.63,158.0,0.0,136.4
7547,2024-12-08 11:00:00+00:00,50.8,49.8,29.4,36.4,133.0,680.0,17.99,48.84,1.14,145.8,0.02,23.7
7548,2024-12-08 12:00:00+00:00,64.3,63.3,45.9,39.3,97.0,763.0,15.92,49.78,1.32,137.8,0.03,0.0
7549,2024-12-08 13:00:00+00:00,70.8,69.8,46.3,39.5,89.0,747.0,15.57,50.3,1.38,130.9,0.11,0.0
7550,2024-12-08 14:00:00+00:00,71.9,71.0,46.6,39.7,79.0,686.0,15.04,50.68,1.5,125.8,0.05,0.0
7551,2024-12-08 15:00:00+00:00,74.0,73.3,45.4,38.9,71.0,652.0,14.12,51.82,1.64,126.8,0.01,0.0
7552,2024-12-08 16:00:00+00:00,70.8,70.1,41.7,36.5,69.0,690.0,13.49,52.96,1.73,132.4,0.03,0.0
7553,2024-12-08 17:00:00+00:00,71.7,70.8,36.5,33.2,70.0,753.0,12.84,55.57,1.75,142.2,0.13,0.0
7554,2024-12-08 18:00:00+00:00,71.5,70.8,31.3,30.3,71.0,773.0,12.1,60.35,1.74,157.0,0.31,0.0
